Notes,state,state_code,year,year_code,single_year_ages,age,deaths,population,opioid_death_rate
,Tennessee,47,2010,2010,38 years,38,13,87108,Unreliable
,Tennessee,47,2010,2010,39 years,39,13,92591,Unreliable
,Tennessee,47,2010,2010,41 years,41,19,84986,Unreliable
,Tennessee,47,2010,2010,42 years,42,14,82860,Unreliable
,Tennessee,47,2010,2010,43 years,43,15,84327,Unreliable
,Tennessee,47,2010,2010,44 years,44,11,87132,Unreliable
,Tennessee,47,2010,2010,45 years,45,13,93567,Unreliable
,Tennessee,47,2010,2010,46 years,46,21,94027,22.3
,Tennessee,47,2010,2010,47 years,47,21,93402,22.5
,Tennessee,47,2010,2010,48 years,48,22,92598,23.8
,Tennessee,47,2010,2010,49 years,49,15,93493,Unreliable
,Tennessee,47,2010,2010,50 years,50,16,95200,Unreliable
,Tennessee,47,2010,2010,51 years,51,20,91295,21.9
,Tennessee,47,2010,2010,52 years,52,17,92299,Unreliable
,Tennessee,47,2010,2010,53 years,53,17,91089,Unreliable
,Tennessee,47,2010,2010,55 years,55,14,89120,Unreliable
,Tennessee,47,2010,2010,56 years,56,11,85798,Unreliable
,Tennessee,47,2010,2010,60 years,60,11,77963,Unreliable
,Tennessee,47,2011,2011,24 years,24,10,83626,Unreliable
,Tennessee,47,2011,2011,26 years,26,11,84186,Unreliable
,Tennessee,47,2011,2011,27 years,27,13,82279,Unreliable
,Tennessee,47,2011,2011,28 years,28,13,84349,Unreliable
,Tennessee,47,2011,2011,30 years,30,14,84527,Unreliable
,Tennessee,47,2011,2011,31 years,31,15,86621,Unreliable
,Tennessee,47,2011,2011,32 years,32,13,82931,Unreliable
,Tennessee,47,2011,2011,33 years,33,21,81240,25.8
,Tennessee,47,2011,2011,34 years,34,16,80816,Unreliable
,Tennessee,47,2011,2011,35 years,35,15,77579,Unreliable
,Tennessee,47,2011,2011,36 years,36,10,81587,Unreliable
,Tennessee,47,2011,2011,37 years,37,11,80133,Unreliable
,Tennessee,47,2011,2011,38 years,38,14,82145,Unreliable
,Tennessee,47,2011,2011,39 years,39,20,86281,23.2
,Tennessee,47,2011,2011,40 years,40,23,91676,25.1
,Tennessee,47,2011,2011,41 years,41,13,91495,Unreliable
,Tennessee,47,2011,2011,42 years,42,18,85947,Unreliable
,Tennessee,47,2011,2011,43 years,43,21,83153,25.3
,Tennessee,47,2011,2011,44 years,44,12,83945,Unreliable
,Tennessee,47,2011,2011,45 years,45,17,86407,Unreliable
,Tennessee,47,2011,2011,46 years,46,19,91845,Unreliable
,Tennessee,47,2011,2011,47 years,47,18,94178,Unreliable
,Tennessee,47,2011,2011,48 years,48,19,93136,Unreliable
,Tennessee,47,2011,2011,49 years,49,20,92286,21.7
,Tennessee,47,2011,2011,50 years,50,20,93375,21.4
,Tennessee,47,2011,2011,51 years,51,18,94518,Unreliable
,Tennessee,47,2011,2011,52 years,52,11,91797,Unreliable
,Tennessee,47,2011,2011,53 years,53,10,91500,Unreliable
,Tennessee,47,2011,2011,54 years,54,16,92183,Unreliable
,Tennessee,47,2011,2011,56 years,56,11,88835,Unreliable
,Tennessee,47,2011,2011,57 years,57,12,86598,Unreliable
,Tennessee,47,2012,2012,25 years,25,13,84239,Unreliable
,Tennessee,47,2012,2012,26 years,26,13,85028,Unreliable
,Tennessee,47,2012,2012,27 years,27,19,85164,Unreliable
,Tennessee,47,2012,2012,28 years,28,14,82749,Unreliable
,Tennessee,47,2012,2012,29 years,29,15,84918,Unreliable
,Tennessee,47,2012,2012,30 years,30,19,84941,Unreliable
,Tennessee,47,2012,2012,31 years,31,16,85100,Unreliable
,Tennessee,47,2012,2012,32 years,32,17,86766,Unreliable
,Tennessee,47,2012,2012,33 years,33,15,83412,Unreliable
,Tennessee,47,2012,2012,34 years,34,11,81749,Unreliable
,Tennessee,47,2012,2012,35 years,35,10,80881,Unreliable
,Tennessee,47,2012,2012,36 years,36,18,77734,Unreliable
,Tennessee,47,2012,2012,37 years,37,22,81606,27
,Tennessee,47,2012,2012,38 years,38,19,80506,Unreliable
,Tennessee,47,2012,2012,39 years,39,22,82608,26.6
,Tennessee,47,2012,2012,40 years,40,12,86405,Unreliable
,Tennessee,47,2012,2012,41 years,41,22,91734,24
,Tennessee,47,2012,2012,43 years,43,18,86180,Unreliable
,Tennessee,47,2012,2012,44 years,44,27,82983,32.5
,Tennessee,47,2012,2012,45 years,45,16,83923,Unreliable
,Tennessee,47,2012,2012,46 years,46,22,86351,25.5
,Tennessee,47,2012,2012,47 years,47,24,91868,26.1
,Tennessee,47,2012,2012,48 years,48,21,93790,22.4
,Tennessee,47,2012,2012,49 years,49,23,93020,24.7
,Tennessee,47,2012,2012,50 years,50,16,92172,Unreliable
,Tennessee,47,2012,2012,51 years,51,15,93177,Unreliable
,Tennessee,47,2012,2012,52 years,52,17,93997,Unreliable
,Tennessee,47,2012,2012,53 years,53,18,91392,Unreliable
,Tennessee,47,2012,2012,54 years,54,14,91185,Unreliable
,Tennessee,47,2012,2012,56 years,56,11,88565,Unreliable
,Tennessee,47,2012,2012,58 years,58,12,86166,Unreliable
,Tennessee,47,2013,2013,26 years,26,14,83711,Unreliable
,Tennessee,47,2013,2013,28 years,28,11,84887,Unreliable
,Tennessee,47,2013,2013,29 years,29,14,82475,Unreliable
,Tennessee,47,2013,2013,30 years,30,16,85077,Unreliable
,Tennessee,47,2013,2013,31 years,31,15,85036,Unreliable
,Tennessee,47,2013,2013,32 years,32,25,84869,29.5
,Tennessee,47,2013,2013,33 years,33,14,86876,Unreliable
,Tennessee,47,2013,2013,34 years,34,22,83069,26.5
,Tennessee,47,2013,2013,35 years,35,14,81651,Unreliable
,Tennessee,47,2013,2013,36 years,36,22,80861,27.2
,Tennessee,47,2013,2013,37 years,37,12,77990,Unreliable
,Tennessee,47,2013,2013,38 years,38,21,81466,25.8
,Tennessee,47,2013,2013,39 years,39,22,80278,27.4
,Tennessee,47,2013,2013,40 years,40,12,82545,Unreliable
,Tennessee,47,2013,2013,41 years,41,14,86631,Unreliable
,Tennessee,47,2013,2013,42 years,42,25,91822,27.2
,Tennessee,47,2013,2013,43 years,43,21,92122,22.8
,Tennessee,47,2013,2013,44 years,44,17,86110,Unreliable
,Tennessee,47,2013,2013,45 years,45,20,83115,24.1
,Tennessee,47,2013,2013,46 years,46,12,83676,Unreliable
,Tennessee,47,2013,2013,47 years,47,18,86395,Unreliable
,Tennessee,47,2013,2013,48 years,48,29,91820,31.6
,Tennessee,47,2013,2013,49 years,49,26,93779,27.7
,Tennessee,47,2013,2013,50 years,50,23,93218,24.7
,Tennessee,47,2013,2013,51 years,51,23,92332,24.9
,Tennessee,47,2013,2013,52 years,52,17,93015,Unreliable
,Tennessee,47,2013,2013,53 years,53,13,93521,Unreliable
,Tennessee,47,2013,2013,54 years,54,11,91172,Unreliable
,Tennessee,47,2013,2013,55 years,55,26,90880,28.6
,Tennessee,47,2013,2013,56 years,56,22,91116,24.1
,Tennessee,47,2013,2013,57 years,57,19,88184,Unreliable
,Tennessee,47,2013,2013,58 years,58,14,87839,Unreliable
,Tennessee,47,2013,2013,60 years,60,10,81353,Unreliable
,Tennessee,47,2014,2014,22 years,22,10,94269,Unreliable
,Tennessee,47,2014,2014,23 years,23,10,98944,Unreliable
,Tennessee,47,2014,2014,25 years,25,16,91255,Unreliable
,Tennessee,47,2014,2014,26 years,26,12,86995,Unreliable
,Tennessee,47,2014,2014,27 years,27,14,84088,Unreliable
,Tennessee,47,2014,2014,28 years,28,25,84421,29.6
,Tennessee,47,2014,2014,29 years,29,19,85312,Unreliable
,Tennessee,47,2014,2014,30 years,30,24,82821,29
,Tennessee,47,2014,2014,31 years,31,11,85553,Unreliable
,Tennessee,47,2014,2014,32 years,32,22,85182,25.8
,Tennessee,47,2014,2014,33 years,33,21,85456,24.6
,Tennessee,47,2014,2014,34 years,34,25,87242,28.7
,Tennessee,47,2014,2014,35 years,35,28,82993,33.7
,Tennessee,47,2014,2014,36 years,36,16,81897,Unreliable
,Tennessee,47,2014,2014,37 years,37,21,81020,25.9
,Tennessee,47,2014,2014,38 years,38,15,78173,Unreliable
,Tennessee,47,2014,2014,39 years,39,22,81938,26.8
,Tennessee,47,2014,2014,40 years,40,17,80541,Unreliable
,Tennessee,47,2014,2014,41 years,41,19,82645,Unreliable
,Tennessee,47,2014,2014,42 years,42,17,86604,Unreliable
,Tennessee,47,2014,2014,43 years,43,26,92179,28.2
,Tennessee,47,2014,2014,44 years,44,18,92158,Unreliable
,Tennessee,47,2014,2014,45 years,45,20,86354,23.2
,Tennessee,47,2014,2014,46 years,46,25,83288,30
,Tennessee,47,2014,2014,47 years,47,19,84042,Unreliable
,Tennessee,47,2014,2014,48 years,48,26,86140,30.2
,Tennessee,47,2014,2014,49 years,49,26,92000,28.3
,Tennessee,47,2014,2014,50 years,50,29,93579,31
,Tennessee,47,2014,2014,51 years,51,21,92917,22.6
,Tennessee,47,2014,2014,52 years,52,32,92198,34.7
,Tennessee,47,2014,2014,53 years,53,25,92783,26.9
,Tennessee,47,2014,2014,54 years,54,17,93430,Unreliable
,Tennessee,47,2014,2014,55 years,55,18,90979,Unreliable
,Tennessee,47,2014,2014,56 years,56,22,90541,24.3
,Tennessee,47,2014,2014,57 years,57,13,90767,Unreliable
,Tennessee,47,2014,2014,58 years,58,14,87622,Unreliable
,Tennessee,47,2014,2014,59 years,59,12,87015,Unreliable
,Tennessee,47,2014,2014,60 years,60,10,84953,Unreliable
,Tennessee,47,2015,2015,19 years,19,10,81671,Unreliable
,Tennessee,47,2015,2015,22 years,22,11,91918,Unreliable
,Tennessee,47,2015,2015,23 years,23,11,96639,Unreliable
,Tennessee,47,2015,2015,24 years,24,16,100072,Unreliable
,Tennessee,47,2015,2015,25 years,25,22,96893,22.7
,Tennessee,47,2015,2015,26 years,26,17,92189,Unreliable
,Tennessee,47,2015,2015,27 years,27,18,87400,Unreliable
,Tennessee,47,2015,2015,28 years,28,20,84505,23.7
,Tennessee,47,2015,2015,29 years,29,22,84920,25.9
,Tennessee,47,2015,2015,30 years,30,18,85762,Unreliable
,Tennessee,47,2015,2015,31 years,31,11,83232,Unreliable
,Tennessee,47,2015,2015,32 years,32,21,85841,24.5
,Tennessee,47,2015,2015,33 years,33,19,85500,Unreliable
,Tennessee,47,2015,2015,34 years,34,27,85991,31.4
,Tennessee,47,2015,2015,35 years,35,30,87407,34.3
,Tennessee,47,2015,2015,36 years,36,24,83263,28.8
,Tennessee,47,2015,2015,37 years,37,27,82153,32.9
,Tennessee,47,2015,2015,38 years,38,14,81267,Unreliable
,Tennessee,47,2015,2015,39 years,39,20,78693,25.4
,Tennessee,47,2015,2015,40 years,40,24,82144,29.2
,Tennessee,47,2015,2015,41 years,41,26,80638,32.2
,Tennessee,47,2015,2015,42 years,42,34,82669,41.1
,Tennessee,47,2015,2015,43 years,43,23,86922,26.5
,Tennessee,47,2015,2015,44 years,44,21,92086,22.8
,Tennessee,47,2015,2015,45 years,45,21,92291,22.8
,Tennessee,47,2015,2015,46 years,46,19,86486,Unreliable
,Tennessee,47,2015,2015,47 years,47,28,83523,33.5
,Tennessee,47,2015,2015,48 years,48,24,83753,28.7
,Tennessee,47,2015,2015,49 years,49,33,86122,38.3
,Tennessee,47,2015,2015,50 years,50,24,91906,26.1
,Tennessee,47,2015,2015,51 years,51,36,93597,38.5
,Tennessee,47,2015,2015,52 years,52,28,92857,30.2
,Tennessee,47,2015,2015,53 years,53,27,91813,29.4
,Tennessee,47,2015,2015,54 years,54,29,92562,31.3
,Tennessee,47,2015,2015,55 years,55,23,93149,24.7
,Tennessee,47,2015,2015,56 years,56,22,90582,24.3
,Tennessee,47,2015,2015,57 years,57,23,90143,25.5
,Tennessee,47,2015,2015,58 years,58,16,90170,Unreliable
,Tennessee,47,2015,2015,59 years,59,10,86978,Unreliable
,Tennessee,47,2015,2015,60 years,60,11,86514,Unreliable
,Tennessee,47,2015,2015,61 years,61,16,84335,Unreliable
,Tennessee,47,2015,2015,62 years,62,11,80243,Unreliable
,Tennessee,47,2016,2016,21 years,21,10,87432,Unreliable
,Tennessee,47,2016,2016,22 years,22,20,91817,21.8
,Tennessee,47,2016,2016,23 years,23,14,94367,Unreliable
,Tennessee,47,2016,2016,24 years,24,22,97285,22.6
,Tennessee,47,2016,2016,25 years,25,18,100129,Unreliable
,Tennessee,47,2016,2016,26 years,26,20,98013,20.4
,Tennessee,47,2016,2016,27 years,27,26,92960,28
,Tennessee,47,2016,2016,28 years,28,30,88469,33.9
,Tennessee,47,2016,2016,29 years,29,35,85326,41
,Tennessee,47,2016,2016,30 years,30,17,85503,Unreliable
,Tennessee,47,2016,2016,31 years,31,32,86309,37.1
,Tennessee,47,2016,2016,32 years,32,31,83623,37.1
,Tennessee,47,2016,2016,33 years,33,38,86192,44.1
,Tennessee,47,2016,2016,34 years,34,27,85530,31.6
,Tennessee,47,2016,2016,35 years,35,27,85837,31.5
,Tennessee,47,2016,2016,36 years,36,24,87597,27.4
,Tennessee,47,2016,2016,37 years,37,30,83328,36
,Tennessee,47,2016,2016,38 years,38,34,82339,41.3
,Tennessee,47,2016,2016,39 years,39,22,81289,27.1
,Tennessee,47,2016,2016,40 years,40,22,78639,28
,Tennessee,47,2016,2016,41 years,41,28,81919,34.2
,Tennessee,47,2016,2016,42 years,42,15,80437,Unreliable
,Tennessee,47,2016,2016,43 years,43,29,82991,34.9
,Tennessee,47,2016,2016,44 years,44,32,86908,36.8
,Tennessee,47,2016,2016,45 years,45,33,92222,35.8
,Tennessee,47,2016,2016,46 years,46,26,92225,28.2
,Tennessee,47,2016,2016,47 years,47,24,86690,27.7
,Tennessee,47,2016,2016,48 years,48,31,83318,37.2
,Tennessee,47,2016,2016,49 years,49,28,83943,33.4
,Tennessee,47,2016,2016,50 years,50,24,86226,27.8
,Tennessee,47,2016,2016,51 years,51,29,91877,31.6
,Tennessee,47,2016,2016,52 years,52,24,93580,25.6
,Tennessee,47,2016,2016,53 years,53,20,92661,21.6
,Tennessee,47,2016,2016,54 years,54,37,91677,40.4
,Tennessee,47,2016,2016,55 years,55,28,92322,30.3
,Tennessee,47,2016,2016,56 years,56,29,92822,31.2
,Tennessee,47,2016,2016,57 years,57,18,90305,Unreliable
,Tennessee,47,2016,2016,58 years,58,17,89420,Unreliable
,Tennessee,47,2016,2016,59 years,59,22,89642,24.5
,Tennessee,47,2016,2016,60 years,60,11,86366,Unreliable
,Tennessee,47,2016,2016,61 years,61,16,85841,Unreliable
,Tennessee,47,2016,2016,63 years,63,13,79543,Unreliable
,Tennessee,47,2017,2017,20 years,20,13,83691,Unreliable
,Tennessee,47,2017,2017,21 years,21,11,85945,Unreliable
,Tennessee,47,2017,2017,22 years,22,16,89059,Unreliable
,Tennessee,47,2017,2017,23 years,23,25,93224,26.8
,Tennessee,47,2017,2017,24 years,24,30,95143,31.5
,Tennessee,47,2017,2017,25 years,25,22,98347,22.4
,Tennessee,47,2017,2017,26 years,26,23,101140,22.7
,Tennessee,47,2017,2017,27 years,27,33,99250,33.2
,Tennessee,47,2017,2017,28 years,28,25,94287,26.5
,Tennessee,47,2017,2017,29 years,29,28,90325,31
,Tennessee,47,2017,2017,30 years,30,26,87236,29.8
,Tennessee,47,2017,2017,31 years,31,34,87166,39
,Tennessee,47,2017,2017,32 years,32,34,87061,39.1
,Tennessee,47,2017,2017,33 years,33,31,84380,36.7
,Tennessee,47,2017,2017,34 years,34,36,86804,41.5
,Tennessee,47,2017,2017,35 years,35,38,86833,43.8
,Tennessee,47,2017,2017,36 years,36,32,85709,37.3
,Tennessee,47,2017,2017,37 years,37,34,88667,38.3
,Tennessee,47,2017,2017,38 years,38,30,83816,35.8
,Tennessee,47,2017,2017,39 years,39,32,82490,38.8
,Tennessee,47,2017,2017,40 years,40,24,82235,29.2
,Tennessee,47,2017,2017,41 years,41,22,78515,28
,Tennessee,47,2017,2017,42 years,42,29,82442,35.2
,Tennessee,47,2017,2017,43 years,43,28,80884,34.6
,Tennessee,47,2017,2017,44 years,44,24,82973,28.9
,Tennessee,47,2017,2017,45 years,45,27,87185,31
,Tennessee,47,2017,2017,46 years,46,37,92510,40
,Tennessee,47,2017,2017,47 years,47,44,92414,47.6
,Tennessee,47,2017,2017,48 years,48,23,86750,26.5
,Tennessee,47,2017,2017,49 years,49,28,83804,33.4
,Tennessee,47,2017,2017,50 years,50,21,84209,24.9
,Tennessee,47,2017,2017,51 years,51,27,86177,31.3
,Tennessee,47,2017,2017,52 years,52,25,91996,27.2
,Tennessee,47,2017,2017,53 years,53,30,93770,32
,Tennessee,47,2017,2017,54 years,54,29,92784,31.3
,Tennessee,47,2017,2017,55 years,55,21,91364,23
,Tennessee,47,2017,2017,56 years,56,29,91826,31.6
,Tennessee,47,2017,2017,57 years,57,25,92805,26.9
,Tennessee,47,2017,2017,58 years,58,20,89492,22.3
,Tennessee,47,2017,2017,59 years,59,23,89220,25.8
,Tennessee,47,2017,2017,60 years,60,22,88988,24.7
,Tennessee,47,2017,2017,61 years,61,12,86073,Unreliable
,Tennessee,47,2017,2017,64 years,64,13,79015,Unreliable
,Tennessee,47,2017,2017,66 years,66,10,74131,Unreliable
,Tennessee,47,2018,2018,20 years,20,12,84627,Unreliable
,Tennessee,47,2018,2018,21 years,21,17,85850,Unreliable
,Tennessee,47,2018,2018,22 years,22,15,88053,Unreliable
,Tennessee,47,2018,2018,23 years,23,18,92330,Unreliable
,Tennessee,47,2018,2018,24 years,24,22,94797,23.2
,Tennessee,47,2018,2018,25 years,25,25,95932,26.1
,Tennessee,47,2018,2018,26 years,26,31,99772,31.1
,Tennessee,47,2018,2018,27 years,27,39,101697,38.3
,Tennessee,47,2018,2018,28 years,28,41,100154,40.9
,Tennessee,47,2018,2018,29 years,29,24,94909,25.3
,Tennessee,47,2018,2018,30 years,30,35,90799,38.5
,Tennessee,47,2018,2018,31 years,31,42,87960,47.7
,Tennessee,47,2018,2018,32 years,32,44,87385,50.4
,Tennessee,47,2018,2018,33 years,33,27,87549,30.8
,Tennessee,47,2018,2018,34 years,34,36,84910,42.4
,Tennessee,47,2018,2018,35 years,35,30,86724,34.6
,Tennessee,47,2018,2018,36 years,36,33,87112,37.9
,Tennessee,47,2018,2018,37 years,37,37,85996,43
,Tennessee,47,2018,2018,38 years,38,36,88872,40.5
,Tennessee,47,2018,2018,39 years,39,37,84179,44
,Tennessee,47,2018,2018,40 years,40,34,82745,41.1
,Tennessee,47,2018,2018,41 years,41,40,82350,48.6
,Tennessee,47,2018,2018,42 years,42,28,78496,35.7
,Tennessee,47,2018,2018,43 years,43,24,82908,28.9
,Tennessee,47,2018,2018,44 years,44,28,80885,34.6
,Tennessee,47,2018,2018,45 years,45,33,83367,39.6
,Tennessee,47,2018,2018,46 years,46,20,87486,22.9
,Tennessee,47,2018,2018,47 years,47,34,92845,36.6
,Tennessee,47,2018,2018,48 years,48,24,92239,26
,Tennessee,47,2018,2018,49 years,49,32,86873,36.8
,Tennessee,47,2018,2018,50 years,50,32,83889,38.1
,Tennessee,47,2018,2018,51 years,51,31,84254,36.8
,Tennessee,47,2018,2018,52 years,52,27,86241,31.3
,Tennessee,47,2018,2018,53 years,53,26,91917,28.3
,Tennessee,47,2018,2018,54 years,54,23,93684,24.6
,Tennessee,47,2018,2018,55 years,55,30,92404,32.5
,Tennessee,47,2018,2018,56 years,56,14,91245,Unreliable
,Tennessee,47,2018,2018,57 years,57,23,91486,25.1
,Tennessee,47,2018,2018,58 years,58,23,92455,24.9
,Tennessee,47,2018,2018,59 years,59,24,88947,27
,Tennessee,47,2018,2018,60 years,60,12,88859,Unreliable
,Tennessee,47,2018,2018,61 years,61,14,88391,Unreliable
,Tennessee,47,2018,2018,62 years,62,11,85587,Unreliable
,Tennessee,47,2018,2018,64 years,64,10,82066,Unreliable
,Tennessee,47,2019,2019,20 years,20,12,85093,Unreliable
,Tennessee,47,2019,2019,21 years,21,19,86550,Unreliable
,Tennessee,47,2019,2019,22 years,22,30,87900,34.1
,Tennessee,47,2019,2019,23 years,23,29,91152,31.8
,Tennessee,47,2019,2019,24 years,24,25,94230,26.5
,Tennessee,47,2019,2019,25 years,25,41,95552,42.9
,Tennessee,47,2019,2019,26 years,26,34,97136,35
,Tennessee,47,2019,2019,27 years,27,41,100716,40.7
,Tennessee,47,2019,2019,28 years,28,32,103020,31.1
,Tennessee,47,2019,2019,29 years,29,68,100862,67.4
,Tennessee,47,2019,2019,30 years,30,33,95330,34.6
,Tennessee,47,2019,2019,31 years,31,52,91745,56.7
,Tennessee,47,2019,2019,32 years,32,29,88469,32.8
,Tennessee,47,2019,2019,33 years,33,53,88195,60.1
,Tennessee,47,2019,2019,34 years,34,47,88631,53
,Tennessee,47,2019,2019,35 years,35,47,85077,55.2
,Tennessee,47,2019,2019,36 years,36,29,87274,33.2
,Tennessee,47,2019,2019,37 years,37,44,87561,50.3
,Tennessee,47,2019,2019,38 years,38,50,86351,57.9
,Tennessee,47,2019,2019,39 years,39,32,89265,35.8
,Tennessee,47,2019,2019,40 years,40,39,84614,46.1
,Tennessee,47,2019,2019,41 years,41,38,83057,45.8
,Tennessee,47,2019,2019,42 years,42,29,82480,35.2
,Tennessee,47,2019,2019,43 years,43,38,78924,48.1
,Tennessee,47,2019,2019,44 years,44,29,83055,34.9
,Tennessee,47,2019,2019,45 years,45,26,81198,32
,Tennessee,47,2019,2019,46 years,46,39,83659,46.6
,Tennessee,47,2019,2019,47 years,47,44,87802,50.1
,Tennessee,47,2019,2019,48 years,48,36,92821,38.8
,Tennessee,47,2019,2019,49 years,49,30,92515,32.4
,Tennessee,47,2019,2019,50 years,50,35,87009,40.2
,Tennessee,47,2019,2019,51 years,51,28,83814,33.4
,Tennessee,47,2019,2019,52 years,52,24,84157,28.5
,Tennessee,47,2019,2019,53 years,53,32,86272,37.1
,Tennessee,47,2019,2019,54 years,54,23,92032,25
,Tennessee,47,2019,2019,55 years,55,27,93595,28.8
,Tennessee,47,2019,2019,56 years,56,27,92269,29.3
,Tennessee,47,2019,2019,57 years,57,20,91113,22
,Tennessee,47,2019,2019,58 years,58,28,91134,30.7
,Tennessee,47,2019,2019,59 years,59,19,92183,Unreliable
,Tennessee,47,2019,2019,60 years,60,22,88792,24.8
,Tennessee,47,2019,2019,61 years,61,11,88493,Unreliable
,Tennessee,47,2019,2019,62 years,62,16,87921,Unreliable
,Tennessee,47,2019,2019,63 years,63,17,85145,Unreliable
,Tennessee,47,2019,2019,64 years,64,11,84052,Unreliable
,Tennessee,47,2019,2019,65 years,65,15,81233,Unreliable
,Tennessee,47,2020,2020,18 years,18,12,82079,Unreliable
,Tennessee,47,2020,2020,19 years,19,19,82372,Unreliable
,Tennessee,47,2020,2020,20 years,20,24,86868,27.6
,Tennessee,47,2020,2020,21 years,21,29,87356,33.2
,Tennessee,47,2020,2020,22 years,22,39,88863,43.9
